id,date,tweet,username,user_location,language,hashtags,likeCount,replyCount,retweetCount
1536730204827181063,2022-06-14 15:20:06+00:00,"@patyrodriguezd @gabita Prueba Corona Tropical, la nueva bebida gasificada con alcohol, con jugos y sabores naturales. Disfrútala en un vaso con hielo, trocitos de mix fruta preferida, destapa y a disfrutar. Queremos darte una sorpresa por DM. Escríbenos y descubre de qué se trata.😎🌴",CoronaTropical_,,es,[],1,2,0
1536557436076687360,2022-06-14 03:53:35+00:00,"Gaseosa Corona Tropical, Oh Mai Gat y Baby Quaker también anunciaron hoy en #ElPoderDelAmor2 por el #Canal1 📡📺💞🇹🇷",lurangelTV,Colombia,es,"['ElPoderDelAmor2', 'Canal1']",0,0,0
1536057091487584256,2022-06-12 18:45:23+00:00,La Corona Tropical no está  tan mal,marga0922,colombia,es,[],0,0,0
1535753401019125763,2022-06-11 22:38:38+00:00,"@Patico_190 Puedes encontrar el refrescante sabor de Corona Tropical en almacenes de cadena, licoreras y canales digitales. ¡Anímate a ir por la tuya! 😎",Familia_Corona,Colombia,es,[],3,0,0
1535287720255406080,2022-06-10 15:48:11+00:00,"@Argento_1 ¡Siempre es un buen plan! ¿Qué tal unas Corona Tropical para repetirlo?😎
#NoEsCerveza",Familia_Corona,Colombia,es,['NoEsCerveza'],1,1,0
1535752831684202496,2022-06-11 22:36:22+00:00,Nueva adicción: La Corona Tropical 🤤,Juaaaanf,"Bogotá, D.C., Colombia",es,[],1,0,0
1535287212664815616,2022-06-10 15:46:10+00:00,"@nataliecardonas @MariaCamilaU_ Tardear &gt;&gt;&gt; Momento perfecto para pasar una tarde de amigos mientras disfrutas de una bebida ligera y refrescante. ¿Ya probaste la nueva Corona Tropical?🌅
#NoEsCerveza",Familia_Corona,Colombia,es,['NoEsCerveza'],1,0,0
1535286419794567175,2022-06-10 15:43:01+00:00,"@EyAndreajGarcia @AdnanC96 @SandraHdez19 Para momentos como este, ¡prueba la nueva Corona Tropical! Una soda perfecta para tardear con 4.2% de alcohol y jugo de fruta que te va a encantar. ¿Ya la probaste?🌅",Familia_Corona,Colombia,es,[],0,1,0
1535281125584691203,2022-06-10 15:21:59+00:00,@dgbernal Qué tal salir a tardear con amigos frente al mar y disfrutar el suave y refrescante sabor de Corona Tropical. Una soda con 4.2% de alcohol y jugo de fruta ¿Ya la probaste?🌅,Familia_Corona,Colombia,es,[],0,1,0
1535136514216181762,2022-06-10 05:47:21+00:00,Quiero una corona tropical 🤤,melisacruzv,,es,[],1,0,0
1535081356153491456,2022-06-10 02:08:10+00:00,Una corona tropical y a dormir.,yocegm,Cartagena - Colombia,es,[],0,0,0
1534976152460312587,2022-06-09 19:10:07+00:00,las corona tropical son muy lindas pero saben bien malas,heelencita,she/her,es,[],0,0,0
1534695109488517125,2022-06-09 00:33:22+00:00,Que te regalen corona tropical en la bodega &gt;&gt;&gt; https://t.co/F0jKh0Jl82,heydyyperez,"King’s Landing, Westeros",es,[],3,3,0
1534673396834914304,2022-06-08 23:07:05+00:00,"Holis
El descuento en https://t.co/adog4cWSq0 también aplica para que pidan sus @corona tropical 🙈
SHI-PROMO para que tengan el 20% de descuento 😎
#NuevaCoronaTropical https://t.co/29tJUiylMa",ShijiruP,El Salvador,es,['NuevaCoronaTropical'],1,0,0
1534669627992723458,2022-06-08 22:52:06+00:00,"🆕 #ValeLaPenaLeer 🇨🇴 | Cerveza Corona, marca del portafolio de Bavaria, se adhiere oficialmente a la categoría con su innovación: Corona Tropical; una soda gasificada con 4.2% de alcohol y jugo de fruta.👌🏼 https://t.co/58K3C8KbOK",copu___,Bogotá,es,['ValeLaPenaLeer'],1,0,0
1534650394831470593,2022-06-08 21:35:41+00:00,"@julianariverae Juli, con Corona Tropical disfrutarás momentos únicos y llenos de desconexión. 🤩",Familia_Corona,Colombia,es,[],0,0,0
1534628887149350913,2022-06-08 20:10:13+00:00,"@NatyBH17 Anímense y disfruten un sabor único y refrescante con Corona Tropical, sabemos que les encantará.  🤩",Familia_Corona,Colombia,es,[],0,0,0
1534378593358331906,2022-06-08 03:35:38+00:00,Quiero probar corona tropical,karyy__,,es,[],2,1,0
1534371519614398464,2022-06-08 03:07:32+00:00,"Desconéctate de la rutina y disfruta cada uno de los sabores de Corona Tropical. La Corona que NO es cerveza.

Conoce más sobre nueva Corona Tropical https://t.co/u5LDbEqHfz https://t.co/spQw2zaZjr",Familia_Corona,Colombia,es,[],3,1,0
1534231590435536896,2022-06-07 17:51:30+00:00,"Llegan correos 📦

Corona nos invita a descubrir el paraíso con la nueva Corona Tropical (sin importar que llueva por estos días), soda con 4.2% de alcohol y jugo de fruta. 🍹

#directo #ultravioleta #correodirecto #helado #ideas #marketing #publicidad @BAVARIA_OFICIAL https://t.co/ZD3ZoagcCu",ultravioleta_co,"Bogotá, D.C., Colombia",es,"['directo', 'ultravioleta', 'correodirecto', 'helado', 'ideas', 'marketing', 'publicidad']",0,0,0
1534176456217083905,2022-06-07 14:12:25+00:00,"@cfalcon3112 Esas no,pero he probado las corona tropical y son sabrosas",EilynSR,,es,[],1,1,0
1533928733584896002,2022-06-06 21:48:03+00:00,"@AndrewMachv Anímate a salir de la rutina, refrescando tu día con Corona Tropical. 🌴",Familia_Corona,Colombia,es,[],0,0,0
1533830879767928839,2022-06-06 15:19:13+00:00,"@1metrosesenta Ayer probé la corona tropical, está ñeeee
Me quedo con la Stella hasta viejita",Zwartjefio,Polinesia Francesa,es,[],0,1,0
1533295092592779264,2022-06-05 03:50:11+00:00,acaso soy el único que no es parte del team de corona tropical?,JoseeAntonioR,"Lima, Peru",es,[],1,0,0
1533208269031874560,2022-06-04 22:05:11+00:00,Tres corona tropical hard Seltzer nojequé por el precio de dos dice aquí 🤢 ni aunque estén al 3x1,ceviche_rancio,,es,[],2,1,0
1533196025615200256,2022-06-04 21:16:32+00:00,"@ISABELZM ¡Corona Tropical sabor Limón - toronja, la sensación del paraíso en una bebida! 🍋😎",Familia_Corona,Colombia,es,[],2,0,0
1532892057760681985,2022-06-04 01:08:40+00:00,Servicio social; Corona Tropical a $1 en Super Selectos Masferrer. Habían Todos los sabores 😅 https://t.co/TDwAc3ZkJW,clausaudade,,es,[],3,0,0
1532723774616965120,2022-06-03 13:59:59+00:00,Tomar corona tropical es mi nueva personalidad,danyfffffff,Medellín,es,[],0,0,0
1532523089665347585,2022-06-03 00:42:32+00:00,"No prueben esas ""Corona Tropical"", ¡Son una farsa! 😖",marfantastica,Cydonia,es,[],2,0,0
1532165483851661312,2022-06-02 01:01:32+00:00,A mí no me gusta la cerveza corona pero se ve como interesante la nueva corona tropical 🤔 ¿Hay que probarla? Hay que probarla. ¿Mañana puede ser? Mañana puede ser.,JulyGranadosS,,es,[],0,0,0
1531832486271008769,2022-06-01 02:58:19+00:00,"Tip random para drinks:

Las hard seltzer son buenísimas para preparar cocktails refrescantes✨ 🍸 

Algunos ejemplos con twist de Corona Tropical: https://t.co/l3Fpxxpdez",yescontilde,El Salvador,es,[],5,1,0
1531818112282148864,2022-06-01 02:01:12+00:00,"@CervezaCoronaCo @user_blocked__ La ¡corona tropical! Claro que yes, 👌🏽.",dani_alvarezt10,"Cali, Colombia",es,[],0,1,0
1531816575136825345,2022-06-01 01:55:05+00:00,Ay no me gusto la corona tropical 🫠,amog_98,"Cali, Colombia",es,[],2,1,0
1531772667463966725,2022-05-31 23:00:37+00:00,"@dianuska Un 4 pack te está esperando en tu supermercado más cercano. ¡Anímate a refrescarte con Corona Tropical!
#RecienSalidaDelParaíso🌅",Familia_Corona,Colombia,es,['RecienSalidaDelParaíso'],0,1,0
1531771395658727429,2022-05-31 22:55:34+00:00,"@dianuska ¿Ya probaste la nueva Corona que #NoEsCerveza? Disfruta tus momentos junto a Corona Tropical, una soda de 4.2% de alcohol con jugo de fruta, suave ligera y sin azúcar añadido.😎",Familia_Corona,Colombia,es,['NoEsCerveza'],0,1,0
1531759650659614721,2022-05-31 22:08:54+00:00,"@user_blocked__ @dani_alvarezt10 ¡El suave sabor de Corona Tropical es perfecto para compartir una tarde con tu novia! ¿Ya la conoces?
#NoEsCerveza",Familia_Corona,Colombia,es,['NoEsCerveza'],1,1,0
1531757889844559872,2022-05-31 22:01:54+00:00,"@ValentinaFer13 ¡Definitivamente es el mejor plan para compartir junto a Corona Tropical! ¿Ya la probaste? 😎 
#NoEsCerveza",Familia_Corona,Colombia,es,['NoEsCerveza'],0,0,0
1531756760343756803,2022-05-31 21:57:24+00:00,"@AndreaAlsina01 ¡Lo único claro es que puedes probar una alternativa diferente siempre! Prueba el ligero sabor de Corona Tropical. ¿Ya la conoces?
#NoEsCerveza",Familia_Corona,Colombia,es,['NoEsCerveza'],0,0,0
1531335247865995264,2022-05-30 18:02:28+00:00,"Ese coctelito ""Corona Tropical"" y ese ""Mikes"" jmmm, mejor dicho...",SoleM10_,"Cali, Colombia",es,[],3,1,0
1530933007691001858,2022-05-29 15:24:07+00:00,"Me había olvidado de contarles que por nada del mundo se tomen esa webada de corona tropical, si la cerveza es mala no tienen idea lo que es esa otra mierda.",ElSamu_BSC,"Quito, Ecuador",es,[],12,3,8
1530623769051639808,2022-05-28 18:55:18+00:00,Servicio Social: Corona Tropical tofos los sabores en super selectos Las Cascadas https://t.co/ivaXS2K6Wo,clausaudade,,es,[],10,2,1
1530223584165171205,2022-05-27 16:25:07+00:00,Cosa más mala esa corona tropical pero es lo qué hay 🤣🤣,liulizzy,ECUADOR,es,[],0,0,0
1529290117650731009,2022-05-25 02:35:51+00:00,¡Que ganas de una Corona Tropical! 😮‍💨🥵,Lourdestrejo92,,es,[],0,0,0
1528151792374235141,2022-05-21 23:12:33+00:00,#llego corona tropical https://t.co/oRnOLY76mR,P4t0s,,es,['llego'],1,0,0
1527749875609260033,2022-05-20 20:35:29+00:00,"@Ascenedt ¡Genial!, Corona Tropical llega con toda la suavidad de una bebida refrescante con alcohol que no es una cerveza. 🤩🏖️",Familia_Corona,Colombia,es,[],0,0,0
1527711097708593152,2022-05-20 18:01:23+00:00,¿Ya has visto Corona Tropical? Se trata de la primera incursión de la marca fuera del terreno de la cerveza. By @ReasonWhy https://t.co/171IIzYCLK #marcas #branding #logo #identidadcorporativa #brand #logos #logotipo #logomarca,soyrafamoreno,"Seville, Spain",es,"['marcas', 'branding', 'logo', 'identidadcorporativa', 'brand', 'logos', 'logotipo', 'logomarca']",3,0,0
1527116282499371008,2022-05-19 02:37:48+00:00,Cha esa vaina de Corona Tropical sabe a medicina y lo peor de todo es que mi padrastro compró cinco😭😭 él que pensaba al comprar eso😭😭,queentowerss,in the space,es,[],0,0,0
1526768036832808960,2022-05-18 03:34:00+00:00,La corona tropical ha sido de lo mejor de este 2022 chao.,UrquiaMarcela,,es,[],1,1,0
1526397098320613379,2022-05-17 03:00:01+00:00,"Corona Tropical: lanzamiento de la marca fuera del terreno de la cerveza https://t.co/H0SMyDDtuF 

#TheMoneyPost #Economía #Noticias #Internacionales #Corona #Tropical #Cerveza https://t.co/raeRmvrRDX",Themoneypost_,Costa Rica,es,"['TheMoneyPost', 'Economía', 'Noticias', 'Internacionales', 'Corona', 'Tropical', 'Cerveza']",0,0,0
1526390771083096065,2022-05-17 02:34:53+00:00,"@edgarPachecoSa1 Edgar, sabemos que cuando disfrutes el refrescante sabor de Corona Tropical, la seguirás eligiendo. 🤩",Familia_Corona,Colombia,es,[],0,0,0
1525627019811332097,2022-05-15 00:00:00+00:00,pueden poner al mismo Harry Styles a promocionar la corona tropical y no la compro. Que vainas mas fucking malasssss,mntdayana,Panama,es,[],0,0,0
1525313586473623552,2022-05-14 03:14:32+00:00,Mi nueva adicción se llama Corona Tropical,gabrxxlx_,,es,[],0,1,0
1525174091069763584,2022-05-13 18:00:14+00:00,"Corona Tropical, primera incursión de la marca fuera de la cerveza https://t.co/Y9vJA8jqpb",MotsAndCo,"Zapopan, Jalisco",es,[],0,0,0
1524946673633476622,2022-05-13 02:56:33+00:00,La corona tropical de lima/Limón sabe a Frizz de Limón 😩,JosueAl07,Panamá 🇵🇦,es,[],0,0,0
1524327592270180352,2022-05-11 09:56:33+00:00,"Corona Tropical, primera incursión de la marca fuera del terreno de la cerveza https://t.co/woB3lecgyN",AlfonsoNextep,"Madrid, Comunidad de Madrid",es,[],0,0,0
1524318477141651456,2022-05-11 09:20:20+00:00,"Un agua mineral carbónica, aromatizada con frutas y con ligera graduación alcohólica, primera incursión de @corona fuera del mercado de la cerveza.

Se llama Corona Tropical y se ha empezado a vender en Reino Unido, China y Latinoamérica.

https://t.co/Z6WHhPn9Mn",ReasonWhy,"Madrid, Spain",es,[],3,0,0
1523503332991635456,2022-05-09 03:21:14+00:00,La corona tropical esta de la m 🥴.,RochelleSaget,,ca,[],1,0,0
1523063486070333444,2022-05-07 22:13:26+00:00,La Corona Tropical de sabores es horrible y no pienso discutirlo con nadie.,niadelcisnevg,,es,[],2,1,0
1523024882195656704,2022-05-07 19:40:03+00:00,Esas 'Corona Tropical' son buenas o es como la moda del Nuvo?,Jhonatan_R,"Santiago, Chile",es,[],0,0,0
1522766253642993664,2022-05-07 02:32:21+00:00,"@IVOFL26 Espérala, sabemos que el refrescante sabor de Corona Tropical te encantará. 🤩",Familia_Corona,Colombia,es,[],0,0,0
1522548573405077504,2022-05-06 12:07:22+00:00,Corona Tropical Multipacks! 🏝 At Tesco @coronauk #corona #tropical #summer #grapefruit #lemongrass #guava #lime #raspberry #lemon #wellthisisnew https://t.co/2QjE2ib60H,All_Things_New_,"London, England",ca,"['corona', 'tropical', 'summer', 'grapefruit', 'lemongrass', 'guava', 'lime', 'raspberry', 'lemon', 'wellthisisnew']",5,0,1
1522415445156024321,2022-05-06 03:18:21+00:00,"Desembarca en Panamá Corona Tropical, el nuevo hard-seltzer de la marca Corona https://t.co/8NAmObGWEZ",MercadeoyPromo,Panama,es,[],0,0,0
1522402885501345812,2022-05-06 02:28:27+00:00,"Desembarca en Panamá, Corona Tropical, el nuevo hard-seltzer de la marca Corona https://t.co/fsR0tLA2tY",PanamaExtrema,Ciudad de Panama,es,[],0,0,0
1522317568152850435,2022-05-05 20:49:26+00:00,"Desembarca en Panamá, Corona Tropical, el nuevo hard-seltzer de la marca Corona
https://t.co/NZWaUH2M5t",informatpanama,,es,[],0,0,0
1522015844129251329,2022-05-05 00:50:29+00:00,"Me van a disculpar, pero qué cosa para mala esas bebidas de Corona Tropical.",Joselyne_QY,"Manta, Ecuador",es,[],3,1,0
1521420533405036550,2022-05-03 09:24:56+00:00,GY COMUNICACIONES: Corona Tropical trae a Monsieur Periné al último C... https://t.co/OCJ7OTAVZD,gabrielayepezv,,es,[],0,0,0
1520927086181076992,2022-05-02 00:44:09+00:00,"En este día del trabajador después de varias agl, corona tropical y sangría; me he dado cuenta que buena vida he vivido y solo van 30 años. 😅 Ahora se viene lo bueno.",henelbonilla,Panama,es,[],3,1,0
1520627963754074115,2022-05-01 04:55:33+00:00,Le puse Fe a la corona tropical y la plena me decepcionó!,junior_sarcos,,es,[],0,0,0
1520609215211257856,2022-05-01 03:41:03+00:00,xq recien pruebo la corona tropical😭😭,sodramxtic,Lima,es,[],0,0,0
1520524794457862146,2022-04-30 22:05:35+00:00,@tuitsconMel ¿Corona tropical? No sabía de su existencia. Ojalá traigan acá. 🥳,paola__aleman,"Bío-Bío, Chile",es,[],1,1,0
1519971570730823680,2022-04-29 09:27:16+00:00,Corona Tropical QUE OBSESIÓN 🤌🏼🤍,UrquiaMarcela,,es,[],1,1,0
1521713642487570433,2022-05-04 04:49:39+00:00,"Cosa fea la Corona Tropical, pero cuando la compañía es buena ❤️❤️👌🏽 https://t.co/cm4HqoSf3H",soytanraven,Someday Santiago,es,[],10,2,0
1519010236606078977,2022-04-26 17:47:16+00:00,"@LmHa_na Es porque ahora tu bebida debe ser Corona Tropical. 🤩🌴

Escríbenos y conoce más de nuestra variedad de sabores. 📩",CoronaTropical_,,es,[],0,0,0
1519005037988618240,2022-04-26 17:26:37+00:00,@mmcs03 @Andrea_D30 No sabe que debe regalarte una Corona Tropical. 🚩🚩🚩,CoronaTropical_,,es,[],0,0,0
1518984648881229826,2022-04-26 16:05:36+00:00,"@alessa3012 A ti es mejor que te brinden una Corona Tropical, creada para quienes no les gusta la cerveza. Conoce más de nuestra variedad de sabores vía inbox. 📩😍",CoronaTropical_,,es,[],0,0,0
1518982613045809156,2022-04-26 15:57:30+00:00,"@Brescianilucho No te gusta la cerveza pero, ¿qué tal nuestra nueva bebida Corona Tropical? Una variedad de sabores echos para las personas que no les gusta la cerveza. Puedes conocernos más vía inbox. 🤩",CoronaTropical_,,es,[],1,2,0
1518981073878802433,2022-04-26 15:51:23+00:00,"@sugarhilldude @RealDonDrapper Pues siéntete más vivo con nuestra bebida Corona Tropical. ¿Sabes qué es lo mejor? No es una cerveza, es una bebida con variedad de sabores que sin duda te van a encantar. ¿Te gustaría saber más? Hablamos al Dm Para más información. 🤩✌️",CoronaTropical_,,es,[],2,0,2
1518812146657861632,2022-04-26 04:40:08+00:00,Send corona tropical 🥲🤌🏼,UrquiaMarcela,,es,[],2,0,0
1518747103668887552,2022-04-26 00:21:41+00:00,"@JLS6nchez Corona Tropical, que es eso?",juandanielQF,,es,[],0,1,0
1518719530075406339,2022-04-25 22:32:07+00:00,"Si no les gusta la Corona Tropical, hay tabla. https://t.co/vrPpTwCfh2",LuisAlbertoAndr,gye | uio,es,[],3,0,0
1518644875301900295,2022-04-25 17:35:27+00:00,@maemicb @MKarenkatiusca Que no haya probado Corona Tropical. 🚩🚩🚩,CoronaTropical_,,es,[],0,0,0
1518644470098632704,2022-04-25 17:33:51+00:00,"@osolvera13 @NeuroDenisse Octavio, noooo... O bueno sí, tienes el perfil perfecto de alguien que debe probar un Corona Tropical. 😎",CoronaTropical_,,es,[],0,0,0
1518639449520943104,2022-04-25 17:13:54+00:00,"@abismarse Amiga, ¿qué pasó? Si no te gusta entonces prueba la nueva Corona Tropical. 😍",CoronaTropical_,,es,[],0,0,0
1518634616491499524,2022-04-25 16:54:42+00:00,"@CarlitosFrancog @danielaZea Bueno, entonces es momento de probar una Corona Tropical. https://t.co/r3l1AmeOY1",CoronaTropical_,,es,[],0,0,0
1518634086268604417,2022-04-25 16:52:35+00:00,"@powerhdeleon @MarquiMark Dile a ese alguien que pruebe Corona Tropical.

No le digas que nosotros te dijimos. 😉",CoronaTropical_,,es,[],1,0,1
1518085750817837056,2022-04-24 04:33:42+00:00,Tengo ganas de probar esa corona tropical 😋,kiingRita,,es,[],0,0,1
1517991436133806080,2022-04-23 22:18:55+00:00,A estas alturas los de corona tropical deberían pagarme o regalarme un par por lo menos men,KaryHenriquez,,es,[],1,0,0
1517708182809886720,2022-04-23 03:33:23+00:00,Que asco las corona tropical 😷,jmgomez19_,"San Salvador, El Salvador",es,[],0,0,0
1517520288598179840,2022-04-22 15:06:45+00:00,Quiero probar la Corona Tropical:(:(,AndreaKTorres_,,es,[],2,1,0
1517245587313283073,2022-04-21 20:55:11+00:00,"Opinión valiosa que nadie pidió: no gasten su plata en esos “corona tropical” saben a remedio, your welcome.",AleAyala_19,"Lejos de alla, cerca de aqui.",es,[],0,0,0
1517181421131124736,2022-04-21 16:40:13+00:00,Esa corona tropical no me gusta😔,cleoxcvi,,es,[],0,0,0
1516914744090931204,2022-04-20 23:00:32+00:00,@liaa_carpio Hoy ya hay corona tropical ( sin hacer publicidad ),JoseRic61695514,,es,[],1,1,0
1516185526411354124,2022-04-18 22:42:53+00:00,Todo mundo probó las Corona Tropical menos yo :(,Alexisrec_,El Salvador,es,[],10,4,0
1516174030914699270,2022-04-18 21:57:12+00:00,@OliverP62446184 Sigue disfrutando tus mejores momentos con el refrescante sabor de Corona Tropical. 😎,coronatropical,,es,[],0,0,0
1515992223980179457,2022-04-18 09:54:46+00:00,Corona lanza un nuevo producto que no es cerveza: Corona Tropical https://t.co/Iyb4PkbX9e,Creatribus,"Extremadura, España",es,[],0,0,0
1515931554891116548,2022-04-18 05:53:41+00:00,Esa Corona tropical está deli.,eva_deii,Machala-Ecuador.  ,es,[],0,0,0
1515866513819025411,2022-04-18 01:35:14+00:00,@Marco_Lossa La corona tropical?,carlavillalba_,"Guayaquil, Ecuador",ca,[],0,1,0
1515844181297713153,2022-04-18 00:06:30+00:00,Esta semana he visto mínimo unas 50 historias de personas con Corona Tropical,ivaaannn8,,es,[],7,0,1
1515784588345421829,2022-04-17 20:09:42+00:00,Fea esa corona tropical como que es agua mineral.,FabriFAS,"San Salvador, El Salvador",es,[],2,2,0
1515730637705162752,2022-04-17 16:35:19+00:00,La Corona Tropical solo sirve como un aesthetic prop para la historia de IG,rhcpandres,,es,[],0,0,0
1515563558855233538,2022-04-17 05:31:24+00:00,Hoy eh visto la Corona Tropical por todas las redes 😅,ElNegro_Luks,Guayaquil - Sauces,es,[],0,0,0
1515493868090937346,2022-04-17 00:54:29+00:00,Esa Corona Tropical es buena ? O solo es puro postureo?,_mejia26,El Salvador,es,[],0,1,0
1515172563822989314,2022-04-16 03:37:44+00:00,"Paramos en el listo y le dije a mi tía que me pague mi día de trabajo comprando un six de la nueva corona tropical y un vape, SOY FELIZ 😋",arielsandovalm9,"Guayaquil, Ecuador",es,[],2,0,0
1515125800068124677,2022-04-16 00:31:55+00:00,¿No hubiera sido ideal que Corona Tropical saliera inicios del verano?🤔,mavatrisv,,es,[],1,1,0
1515073392424239107,2022-04-15 21:03:40+00:00,ADÁN Y EVA &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; corona tropical,emilio_agreda,,es,[],1,0,0
1515032824935497738,2022-04-15 18:22:28+00:00,"Guacala bichos, esa tal 'Corona Tropical'. https://t.co/G9uV1i6KZq",Naesdiaz,Calle Pregabalina Av Tramal,es,[],0,0,0
1514984389930733571,2022-04-15 15:10:00+00:00,"#Corona anuncia el lanzamiento de ‘Corona Tropical’, una nueva bebida alcohólica gasificada con sabores naturales y baja en calorías. La bebida llega al mercado peruano en tres sabores frutales: lima – frutos rojos, lima – limón y limón – toronja. 

#SPM https://t.co/PzAx4EBFrJ",SPMarketingPeru,Lima - Perú,es,"['Corona', 'SPM']",0,0,0
1514788600541417477,2022-04-15 02:12:00+00:00,Corona tropical lo mejor que me pasó,avr_0497,"Lima, Peru",es,[],0,0,0
1514767685246230528,2022-04-15 00:48:53+00:00,Esa vaina dizque corona tropical esta bien malo,anacaridad_,,es,[],0,0,0
1514695143919693834,2022-04-14 20:00:38+00:00,".@corona presenta Corona Tropical, una nueva bebida alcohólica gasificada con sabores naturales y baja en calorías, ideal para disfrutar en cualquier momento del día gracias a su sabor suave y ligero. 
https://t.co/gfFnRGFezM https://t.co/HAwrwBQ9d8",LatinSpots,Argentina,es,[],0,0,0
1514612009253290000,2022-04-14 14:30:17+00:00,"Lima.- ¡Recién salida del paraíso! De esta manera, Corona, presenta ‘Corona Tropical’, una nueva bebida alcohólica gasificada con sabores naturales y baja en calorías, ideal para disfrutar en cualquier momento del día gracias a su sabor suave y ligero.

https://t.co/1Uq95sbfqS https://t.co/TQu2s0vUCM",nteve,,es,[],0,0,0
1514445585587314690,2022-04-14 03:28:59+00:00,"Les presento el nuevo invento:

Aperol + @RonCihuatan + jugo de naranja recién exprimido + Corona Tropical + Bitter de Melocotón https://t.co/YpdoPK0PWZ",yescontilde,El Salvador,es,[],2,0,0
1514413194227458054,2022-04-14 01:20:16+00:00,Interesante esa estrategia de corona tropical con micro influencers 🧐 siempre lo eh dicho es una mejor estrategia usar micro influencers que macros,HenriquezOsmar,Hell Salvador ,es,[],0,0,0
1514408093014269960,2022-04-14 01:00:00+00:00,"#Brandvoice | @cervecerian lanzó al mercado Corona Tropical, con agua mineral con gas, y sabor a frutas, que es un nuevo producto del segmento 'cócteles listos para tomar'. Invertirá US$ 1 millón en marketing. Más en: https://t.co/kseBnyNAl1",forbesecuador,"Quito, Ecuador",es,['Brandvoice'],1,0,0
1514400197916475406,2022-04-14 00:28:38+00:00,De paja en paja las corona tropical pegan.,gracevgc_,,es,[],3,2,0
1514268666283667467,2022-04-13 15:45:58+00:00,"Baja en calorías, con sabores naturales y que no embota, así son las características principales de Corona Tropical, una refrescante innovación disponible en tres sabores: lima - frutos rojos, lima - limón y limón – toronja. ▼ https://t.co/bgwq98UoEx",mercado_negro,Perú,es,[],0,0,0
1514097424565944320,2022-04-13 04:25:31+00:00,Desayunando corona tropical,nosoyunaflorrr,"Lima, Peru",es,[],0,2,0
1514034619473092610,2022-04-13 00:15:57+00:00,Le tenía fe a la Corona Tropical y me decepcionó.,GerardoCampos_,El Salvador.,es,[],2,0,1
1513947627389345794,2022-04-12 18:30:16+00:00,Me urge probar las nuevas Corona Tropical @Corona_MX mándenme 🥹,bryansiguenzam,,es,[],1,0,0
1513927558714335244,2022-04-12 17:10:32+00:00,Bueno esa corona tropical no la da,25lirh,world,es,[],1,0,0
1513803226428104705,2022-04-12 08:56:28+00:00,Corona lanza un nuevo producto que no es cerveza: Corona Tropical https://t.co/ql8WL0vJNP,AlfonsoNextep,"Madrid, Comunidad de Madrid",es,[],0,0,0
1514269106849161224,2022-04-13 15:47:43+00:00,"¿Alguien ha probado la corona tropical de frutos rojos?

A pesar que tenga gas quiero probar 🤪",Va_ZSuito,,es,[],1,1,0
1513289910106656770,2022-04-10 22:56:44+00:00,¿Alguien ya probó las Corona Tropical? ¿Mejor que Adán &amp; Eva?,rj_belme,El Salvador,es,[],2,1,0
1512997681790132224,2022-04-10 03:35:32+00:00,"Literal, lista para la amanecida de Netflix btw no paso la prueba la corona tropical sorry not sorry https://t.co/k7CGwrLLf9",ivavillaseca,,es,[],2,0,0
1512896895278096384,2022-04-09 20:55:02+00:00,Un día eres joven y al otro te alegras por encontrar una buena oferta en el supermercado. https://t.co/wG0QDCtWy3,Guarromantico_,México,es,[],1909,12,339
1512903380544495622,2022-04-09 21:20:48+00:00,@Victorpalacios0 Es una recomendación para que bebamos Corona tropical,HPleiM,El Salvador,es,[],0,0,0
1512882188190167048,2022-04-09 19:56:36+00:00,Esa Corona “tropical” es pura Seven Up xd.,Ant1Commi3,Congolombia.,es,[],2,0,0
1512858507053305860,2022-04-09 18:22:30+00:00,¿Ya probaron la cerveza corona tropical? 🤔🧐,OficialEscobarr,El Salvador,es,[],44,8,0
1512793919058239488,2022-04-09 14:05:51+00:00,"La Constancia expande su portafolio con un nuevoproducto que no es cerveza: CORONA TROPICAL
https://t.co/XLczRnKMEQ https://t.co/U7G74gEHL5",noticiaselsal13,,es,[],0,0,0
1512792461554425864,2022-04-09 14:00:03+00:00,La Constancia expande su portafolio con un nuevo producto que no es cerveza: CORONA TROPICAL https://t.co/WzYjyRHJox,ElUniversal_SV,"Millennium Plaza, Escalón.",es,[],0,0,0
1512631146089222149,2022-04-09 03:19:03+00:00,"Me he bebido las 3 presentaciones del nuevo Corona Tropical.

Mis apreciaciones:

- El de limón si es bueno.
- El de frutos rojos sabe a Panadol para niños, me dió nostalgia.
- El de Toronja si está buenazo.

Está bueno para embriagarse",NortenioT,Macondo,es,[],0,0,0
1512484023926689792,2022-04-08 17:34:26+00:00,"#Nacionales |Corona Tropical, no es cerveza, es una bebida finamente gasificada con 4.2% de alcohol, jugo de fruta y un toque de color tan refrescante y deliciosa que le dan el sello de innovación por excelencia.
                  &gt;&gt;👇
https://t.co/ZoMdiAMjeo",ennews_sv,"San Salvador, El Salvador,C.A.",es,['Nacionales'],0,0,0
